"YY","flag_code","LAT5","LON5","cwp_grid","HHOOKS","ALB_C","ALB_N","YFT_C","YFT_N","BET_C","BET_N","MLS_C","MLS_N","BLM_C","BLM_N","BUM_C","BUM_N","SWO_C","SWO_N","OTH_C","OTH_N"
"1964","  ","00N","140E","61000014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","145E","61000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","155E","61000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","155W","64000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","160E","61000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","160W","64000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","165E","61000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","165W","64000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","170E","61000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","170W","64000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","175E","61000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","00N","175W","64000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","105E","61050010500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","110E","61050011000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","115E","61050011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","120E","61050012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","125E","61050012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","130E","61050013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","135E","61050013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","140E","61050014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","145E","61050014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","150E","61050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","165E","61050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05N","170E","61050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","135E","62000013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","140E","62000014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","145E","62000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","150E","62000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","155W","63000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","160W","63000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","165W","63000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","170E","62000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","170W","63000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","175E","62000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","175W","63000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","05S","180W","63000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","110E","61100011000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","115E","61100011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","125E","61100012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","130E","61100013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","135E","61100013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","140E","61100014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","145E","61100014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","150E","61100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","155E","61100015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","155W","64100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","160E","61100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10N","165E","61100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","140E","62050014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","140W","63050013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","145E","62050014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","145W","63050014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","150E","62050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","150W","63050014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","155E","62050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","155W","63050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","160E","62050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","160W","63050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","165E","62050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","165W","63050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","170E","62050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","170W","63050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","175E","62050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","175W","63050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","10S","180W","63050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","110E","61150011000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","115E","61150011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","120E","61150012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","125E","61150012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","130E","61150013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","135E","61150013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","140E","61150014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","145E","61150014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","150E","61150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","155E","61150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","155W","64150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","160E","61150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","165E","61150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","165W","64150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","170E","61150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","170W","64150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","175E","61150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","175W","64150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15N","180W","64150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","135W","63100013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","140E","62100014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","140W","63100013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","145E","62100014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","145W","63100014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","150W","63100014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","155E","62100015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","155W","63100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","160E","62100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","160W","63100015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","165E","62100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","165W","63100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","170E","62100017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","170W","63100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","175E","62100017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","175W","63100017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","15S","180W","63100017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","115E","61200011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","120E","61200012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","125E","61200012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","130E","61200013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","135E","61200013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","140E","61200014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","145E","61200014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","150E","61200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","155E","61200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","155W","64200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","160E","61200016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","160W","64200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","165E","61200016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","165W","64200016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","170E","61200017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","170W","64200016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","175E","61200017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","175W","64200017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20N","180W","64200017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","135W","63150013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","140W","63150013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","145E","62150014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","145W","63150014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","150E","62150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","150W","63150014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","155E","62150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","155W","63150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","160E","62150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","160W","63150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","165E","62150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","165W","63150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","170E","62150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","170W","63150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","175E","62150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","175W","63150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","20S","180W","63150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","120E","61250012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","125E","61250012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","155E","61250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","155W","64250015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","160E","61250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","160W","64250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","165E","61250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","  ","25N","165W","64250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
